case_type,date,count
Vaccinated Deaths per 10000,"Tuesday, 27 September, 2022",0.000711607
Unvaccinated Deaths per 10000,"Wednesday, 28 September, 2022",0.002197177
Vaccinated Deaths per 10000,"Wednesday, 28 September, 2022",0.000711597
Unvaccinated Deaths per 10000,"Thursday, 29 September, 2022",0.002197295
Vaccinated Deaths per 10000,"Thursday, 29 September, 2022",0.000355795
Unvaccinated Deaths per 10000,"Friday, 30 September, 2022",0.004394911
Vaccinated Deaths per 10000,"Friday, 30 September, 2022",0
Unvaccinated Deaths per 10000,"Saturday, 1 October, 2022",0.004395237
Vaccinated Deaths per 10000,"Saturday, 1 October, 2022",0.000711574
Unvaccinated Deaths per 10000,"Sunday, 2 October, 2022",0.004395361
Vaccinated Deaths per 10000,"Sunday, 2 October, 2022",0.00071157
Unvaccinated Deaths per 10000,"Monday, 3 October, 2022",0.002197757
Vaccinated Deaths per 10000,"Monday, 3 October, 2022",0.000355783
Unvaccinated Deaths per 10000,"Tuesday, 4 October, 2022",0.002197827
Vaccinated Deaths per 10000,"Tuesday, 4 October, 2022",0.000355781
Unvaccinated Deaths per 10000,"Wednesday, 5 October, 2022",0.00439577
Vaccinated Deaths per 10000,"Wednesday, 5 October, 2022",0.00071156
Unvaccinated Deaths per 10000,"Thursday, 6 October, 2022",0.002197967
Vaccinated Deaths per 10000,"Thursday, 6 October, 2022",0.000711555
Unvaccinated Deaths per 10000,"Friday, 7 October, 2022",0.004396154
Vaccinated Deaths per 10000,"Friday, 7 October, 2022",0.001067324
Unvaccinated Deaths per 10000,"Saturday, 8 October, 2022",0.002198196
Vaccinated Deaths per 10000,"Saturday, 8 October, 2022",0.001067315
Unvaccinated Deaths per 10000,"Sunday, 9 October, 2022",0
Vaccinated Deaths per 10000,"Sunday, 9 October, 2022",0.000711542
Unvaccinated Deaths per 10000,"Monday, 10 October, 2022",0
Vaccinated Deaths per 10000,"Monday, 10 October, 2022",0.00142308
Unvaccinated Deaths per 10000,"Tuesday, 11 October, 2022",0
Vaccinated Deaths per 10000,"Tuesday, 11 October, 2022",0.000711538
Unvaccinated Deaths per 10000,"Wednesday, 12 October, 2022",0.002198348
Vaccinated Deaths per 10000,"Wednesday, 12 October, 2022",0
Unvaccinated Deaths per 10000,"Thursday, 13 October, 2022",0
Vaccinated Deaths per 10000,"Thursday, 13 October, 2022",0.001423062
Unvaccinated Deaths per 10000,"Friday, 14 October, 2022",0
Vaccinated Deaths per 10000,"Friday, 14 October, 2022",0.000711524
Unvaccinated Deaths per 10000,"Saturday, 15 October, 2022",0.0087947
Vaccinated Deaths per 10000,"Saturday, 15 October, 2022",0.001067277
Unvaccinated Deaths per 10000,"Sunday, 16 October, 2022",0.004397423
Vaccinated Deaths per 10000,"Sunday, 16 October, 2022",0.000711516
Unvaccinated Deaths per 10000,"Monday, 17 October, 2022",0.002198755
Vaccinated Deaths per 10000,"Monday, 17 October, 2022",0.000355757
Unvaccinated Deaths per 10000,"Tuesday, 18 October, 2022",0.002198835
Vaccinated Deaths per 10000,"Tuesday, 18 October, 2022",0.00071151
Unvaccinated Deaths per 10000,"Wednesday, 19 October, 2022",0.002198873
Vaccinated Deaths per 10000,"Wednesday, 19 October, 2022",0.001423016
Unvaccinated Deaths per 10000,"Thursday, 20 October, 2022",0.002198953
Vaccinated Deaths per 10000,"Thursday, 20 October, 2022",0.000355752
Unvaccinated Deaths per 10000,"Friday, 21 October, 2022",0.004398159
Vaccinated Deaths per 10000,"Friday, 21 October, 2022",0.001778743
Unvaccinated Deaths per 10000,"Saturday, 22 October, 2022",0
Vaccinated Deaths per 10000,"Saturday, 22 October, 2022",0.000355746
Unvaccinated Deaths per 10000,"Sunday, 23 October, 2022",0.002199229
Vaccinated Deaths per 10000,"Sunday, 23 October, 2022",0.001778723
Unvaccinated Deaths per 10000,"Monday, 24 October, 2022",0
Vaccinated Deaths per 10000,"Monday, 24 October, 2022",0.000711488
Unvaccinated Deaths per 10000,"Tuesday, 25 October, 2022",0
Vaccinated Deaths per 10000,"Tuesday, 25 October, 2022",0.000355743
Unvaccinated Deaths per 10000,"Wednesday, 26 October, 2022",0
Vaccinated Deaths per 10000,"Wednesday, 26 October, 2022",0.001067226
Unvaccinated Deaths per 10000,"Thursday, 27 October, 2022",0
Vaccinated Deaths per 10000,"Thursday, 27 October, 2022",0.000711479
Unvaccinated Deaths per 10000,"Friday, 28 October, 2022",0.002199527
Vaccinated Deaths per 10000,"Friday, 28 October, 2022",0.001778684
Unvaccinated Deaths per 10000,"Saturday, 29 October, 2022",0
Vaccinated Deaths per 10000,"Saturday, 29 October, 2022",0.00177867
Unvaccinated Deaths per 10000,"Sunday, 30 October, 2022",0.00659906
Vaccinated Deaths per 10000,"Sunday, 30 October, 2022",0.001422931
Unvaccinated Deaths per 10000,"Monday, 31 October, 2022",0
Vaccinated Deaths per 10000,"Monday, 31 October, 2022",0.001067195
Unvaccinated Deaths per 10000,"Tuesday, 1 November, 2022",0.002199761
Vaccinated Deaths per 10000,"Tuesday, 1 November, 2022",0.001778654
Unvaccinated Deaths per 10000,"Wednesday, 2 November, 2022",0.004399616
Vaccinated Deaths per 10000,"Wednesday, 2 November, 2022",0.000711459
Unvaccinated Deaths per 10000,"Thursday, 3 November, 2022",0.006599757
Vaccinated Deaths per 10000,"Thursday, 3 November, 2022",0.002490086
Unvaccinated Deaths per 10000,"Friday, 4 November, 2022",0
Vaccinated Deaths per 10000,"Friday, 4 November, 2022",0.000711447
Unvaccinated Deaths per 10000,"Saturday, 5 November, 2022",0.002200157
Vaccinated Deaths per 10000,"Saturday, 5 November, 2022",0.002134322
Unvaccinated Deaths per 10000,"Sunday, 6 November, 2022",0.004400422
Vaccinated Deaths per 10000,"Sunday, 6 November, 2022",0.001778595
Unvaccinated Deaths per 10000,"Monday, 7 November, 2022",0.004400477
Vaccinated Deaths per 10000,"Monday, 7 November, 2022",0.003201464
Unvaccinated Deaths per 10000,"Tuesday, 8 November, 2022",0
Vaccinated Deaths per 10000,"Tuesday, 8 November, 2022",0.001778587
Unvaccinated Deaths per 10000,"Wednesday, 9 November, 2022",0.004400657
Vaccinated Deaths per 10000,"Wednesday, 9 November, 2022",0.000711432
Unvaccinated Deaths per 10000,"Thursday, 10 November, 2022",0.004400793
Vaccinated Deaths per 10000,"Thursday, 10 November, 2022",0.002134285
Unvaccinated Deaths per 10000,"Friday, 11 November, 2022",0.006601764
Vaccinated Deaths per 10000,"Friday, 11 November, 2022",0.001778545
Unvaccinated Deaths per 10000,"Saturday, 12 November, 2022",0.006602194
Vaccinated Deaths per 10000,"Saturday, 12 November, 2022",0.002134232
Unvaccinated Deaths per 10000,"Sunday, 13 November, 2022",0.002200796
Vaccinated Deaths per 10000,"Sunday, 13 November, 2022",0.002845629
Unvaccinated Deaths per 10000,"Monday, 14 November, 2022",0.002200833
Vaccinated Deaths per 10000,"Monday, 14 November, 2022",0.001422811
Unvaccinated Deaths per 10000,"Tuesday, 15 November, 2022",0.004401793
Vaccinated Deaths per 10000,"Tuesday, 15 November, 2022",0.002845608
Unvaccinated Deaths per 10000,"Wednesday, 16 November, 2022",0.002200967
Vaccinated Deaths per 10000,"Wednesday, 16 November, 2022",0.001422797
Unvaccinated Deaths per 10000,"Thursday, 17 November, 2022",0
Vaccinated Deaths per 10000,"Thursday, 17 November, 2022",0.002134183
Unvaccinated Deaths per 10000,"Friday, 18 November, 2022",0.006603444
Vaccinated Deaths per 10000,"Friday, 18 November, 2022",0.004624028
Unvaccinated Deaths per 10000,"Saturday, 19 November, 2022",0.006603511
Vaccinated Deaths per 10000,"Saturday, 19 November, 2022",0.001778469
Unvaccinated Deaths per 10000,"Sunday, 20 November, 2022",0.006603644
Vaccinated Deaths per 10000,"Sunday, 20 November, 2022",0.001778464
Unvaccinated Deaths per 10000,"Monday, 21 November, 2022",0.004402494
Vaccinated Deaths per 10000,"Monday, 21 November, 2022",0.002489843
Unvaccinated Deaths per 10000,"Tuesday, 22 November, 2022",0.002201296
Vaccinated Deaths per 10000,"Tuesday, 22 November, 2022",0.002134144
Unvaccinated Deaths per 10000,"Wednesday, 23 November, 2022",0.002201329
Vaccinated Deaths per 10000,"Wednesday, 23 November, 2022",0.002489828
Unvaccinated Deaths per 10000,"Thursday, 24 November, 2022",0.006604312
Vaccinated Deaths per 10000,"Thursday, 24 November, 2022",0.001067061
Unvaccinated Deaths per 10000,"Friday, 25 November, 2022",0.008806379
Vaccinated Deaths per 10000,"Friday, 25 November, 2022",0.002134097
Unvaccinated Deaths per 10000,"Saturday, 26 November, 2022",0.002201725
Vaccinated Deaths per 10000,"Saturday, 26 November, 2022",0.002845435
Unvaccinated Deaths per 10000,"Sunday, 27 November, 2022",0.006605366
Vaccinated Deaths per 10000,"Sunday, 27 November, 2022",0.002134066
Unvaccinated Deaths per 10000,"Monday, 28 November, 2022",0.004403621
Vaccinated Deaths per 10000,"Monday, 28 November, 2022",0.00248974
Unvaccinated Deaths per 10000,"Tuesday, 29 November, 2022",0.004403764
Vaccinated Deaths per 10000,"Tuesday, 29 November, 2022",0.002489727
Unvaccinated Deaths per 10000,"Wednesday, 30 November, 2022",0.006605834
Vaccinated Deaths per 10000,"Wednesday, 30 November, 2022",0.002489716
Unvaccinated Deaths per 10000,"Thursday, 1 December, 2022",0.00440407
Vaccinated Deaths per 10000,"Thursday, 1 December, 2022",0.001422685
Unvaccinated Deaths per 10000,"Friday, 2 December, 2022",0.004404297
Vaccinated Deaths per 10000,"Friday, 2 December, 2022",0.001067005
Unvaccinated Deaths per 10000,"Saturday, 3 December, 2022",0.002202236
Vaccinated Deaths per 10000,"Saturday, 3 December, 2022",0.002133996
Unvaccinated Deaths per 10000,"Sunday, 4 December, 2022",0.00660684
Vaccinated Deaths per 10000,"Sunday, 4 December, 2022",0.000355665
Unvaccinated Deaths per 10000,"Monday, 5 December, 2022",0.002202305
Vaccinated Deaths per 10000,"Monday, 5 December, 2022",0.001422657
Unvaccinated Deaths per 10000,"Tuesday, 6 December, 2022",0.00220234
Vaccinated Deaths per 10000,"Tuesday, 6 December, 2022",0.001422653
Unvaccinated Deaths per 10000,"Wednesday, 7 December, 2022",0
Vaccinated Deaths per 10000,"Wednesday, 7 December, 2022",0.000355662
Unvaccinated Deaths per 10000,"Thursday, 8 December, 2022",0.004404896
Vaccinated Deaths per 10000,"Thursday, 8 December, 2022",0.003200945
Unvaccinated Deaths per 10000,"Friday, 9 December, 2022",0.006607797
Vaccinated Deaths per 10000,"Friday, 9 December, 2022",0.001422626
Unvaccinated Deaths per 10000,"Saturday, 10 December, 2022",0.008810819
Vaccinated Deaths per 10000,"Saturday, 10 December, 2022",0.002133923
Unvaccinated Deaths per 10000,"Sunday, 11 December, 2022",0.002202747
Vaccinated Deaths per 10000,"Sunday, 11 December, 2022",0.001422611
Unvaccinated Deaths per 10000,"Monday, 12 December, 2022",0.004405538
Vaccinated Deaths per 10000,"Monday, 12 December, 2022",0.000711304
Unvaccinated Deaths per 10000,"Tuesday, 13 December, 2022",0.006608403
Vaccinated Deaths per 10000,"Tuesday, 13 December, 2022",0.002133908
Unvaccinated Deaths per 10000,"Wednesday, 14 December, 2022",0.008811351
Vaccinated Deaths per 10000,"Wednesday, 14 December, 2022",0.000711301
Unvaccinated Deaths per 10000,"Thursday, 15 December, 2022",0.002202966
Vaccinated Deaths per 10000,"Thursday, 15 December, 2022",0.001422588
Unvaccinated Deaths per 10000,"Friday, 16 December, 2022",0
Vaccinated Deaths per 10000,"Friday, 16 December, 2022",0.000711288
Unvaccinated Deaths per 10000,"Saturday, 17 December, 2022",0.004406339
Vaccinated Deaths per 10000,"Saturday, 17 December, 2022",0.00213385
Unvaccinated Deaths per 10000,"Sunday, 18 December, 2022",0
Vaccinated Deaths per 10000,"Sunday, 18 December, 2022",0.000711282
Unvaccinated Deaths per 10000,"Monday, 19 December, 2022",0.00660972
Vaccinated Deaths per 10000,"Monday, 19 December, 2022",0.00106692
Unvaccinated Deaths per 10000,"Tuesday, 20 December, 2022",0
Vaccinated Deaths per 10000,"Tuesday, 20 December, 2022",0.002133832
Unvaccinated Deaths per 10000,"Wednesday, 21 December, 2022",0.002203328
Vaccinated Deaths per 10000,"Wednesday, 21 December, 2022",0.001066913
Unvaccinated Deaths per 10000,"Thursday, 22 December, 2022",0.00440677
Vaccinated Deaths per 10000,"Thursday, 22 December, 2022",0.000355636
Unvaccinated Deaths per 10000,"Friday, 23 December, 2022",0
Vaccinated Deaths per 10000,"Friday, 23 December, 2022",0.000711267
Unvaccinated Deaths per 10000,"Saturday, 24 December, 2022",0.00220354
Vaccinated Deaths per 10000,"Saturday, 24 December, 2022",0.000711264
Unvaccinated Deaths per 10000,"Sunday, 25 December, 2022",0.004407106
Vaccinated Deaths per 10000,"Sunday, 25 December, 2022",0.001778159
Unvaccinated Deaths per 10000,"Monday, 26 December, 2022",0.004407159
Vaccinated Deaths per 10000,"Monday, 26 December, 2022",0.000355631
Unvaccinated Deaths per 10000,"Tuesday, 27 December, 2022",0.002203627
Vaccinated Deaths per 10000,"Tuesday, 27 December, 2022",0.001066889
Unvaccinated Deaths per 10000,"Wednesday, 28 December, 2022",0
Vaccinated Deaths per 10000,"Wednesday, 28 December, 2022",0.000711258
Unvaccinated Deaths per 10000,"Thursday, 29 December, 2022",0.00440748
Vaccinated Deaths per 10000,"Thursday, 29 December, 2022",0.001066881
Unvaccinated Deaths per 10000,"Friday, 30 December, 2022",0
Vaccinated Deaths per 10000,"Friday, 30 December, 2022",0.000711247
Unvaccinated Deaths per 10000,"Saturday, 31 December, 2022",0.002203957
Vaccinated Deaths per 10000,"Saturday, 31 December, 2022",0
Unvaccinated Deaths per 10000,"Sunday, 1 January, 2023",0
Vaccinated Deaths per 10000,"Sunday, 1 January, 2023",0.001066862
Unvaccinated Deaths per 10000,"Monday, 2 January, 2023",0.002204003
Vaccinated Deaths per 10000,"Monday, 2 January, 2023",0.00035562
Unvaccinated Deaths per 10000,"Tuesday, 3 January, 2023",0
Vaccinated Deaths per 10000,"Tuesday, 3 January, 2023",0.000355619
Unvaccinated Deaths per 10000,"Wednesday, 4 January, 2023",0.004408156
Vaccinated Deaths per 10000,"Wednesday, 4 January, 2023",0.000711236
Unvaccinated Deaths per 10000,"Thursday, 5 January, 2023",0.002204141
Vaccinated Deaths per 10000,"Thursday, 5 January, 2023",0.000355616
Unvaccinated Deaths per 10000,"Friday, 6 January, 2023",0
Vaccinated Deaths per 10000,"Friday, 6 January, 2023",0.000355612
Unvaccinated Deaths per 10000,"Saturday, 7 January, 2023",0
Vaccinated Deaths per 10000,"Saturday, 7 January, 2023",0.001422433
Unvaccinated Deaths per 10000,"Sunday, 8 January, 2023",0
Vaccinated Deaths per 10000,"Sunday, 8 January, 2023",0.001066819
Unvaccinated Deaths per 10000,"Monday, 9 January, 2023",0
Vaccinated Deaths per 10000,"Monday, 9 January, 2023",0.000355605
Unvaccinated Deaths per 10000,"Tuesday, 10 January, 2023",0
Vaccinated Deaths per 10000,"Tuesday, 10 January, 2023",0.001778019
Unvaccinated Deaths per 10000,"Wednesday, 11 January, 2023",0.002204673
Vaccinated Deaths per 10000,"Wednesday, 11 January, 2023",0
Unvaccinated Deaths per 10000,"Thursday, 12 January, 2023",0
Vaccinated Deaths per 10000,"Thursday, 12 January, 2023",0.000711201
Unvaccinated Deaths per 10000,"Friday, 13 January, 2023",0
Vaccinated Deaths per 10000,"Friday, 13 January, 2023",0.000355596
Unvaccinated Deaths per 10000,"Saturday, 14 January, 2023",0.004410102
Vaccinated Deaths per 10000,"Saturday, 14 January, 2023",0.000711186
Unvaccinated Deaths per 10000,"Sunday, 15 January, 2023",0.002205113
Vaccinated Deaths per 10000,"Sunday, 15 January, 2023",0
Unvaccinated Deaths per 10000,"Monday, 16 January, 2023",0.00661545
Vaccinated Deaths per 10000,"Monday, 16 January, 2023",0
Unvaccinated Deaths per 10000,"Tuesday, 17 January, 2023",0.002205189
Vaccinated Deaths per 10000,"Tuesday, 17 January, 2023",0.000355589
Unvaccinated Deaths per 10000,"Wednesday, 18 January, 2023",0.002205243
Vaccinated Deaths per 10000,"Wednesday, 18 January, 2023",0.000355588
Unvaccinated Deaths per 10000,"Thursday, 19 January, 2023",0.002205311
Vaccinated Deaths per 10000,"Thursday, 19 January, 2023",0
Unvaccinated Deaths per 10000,"Friday, 20 January, 2023",0
Vaccinated Deaths per 10000,"Friday, 20 January, 2023",0
Unvaccinated Deaths per 10000,"Saturday, 21 January, 2023",0
Vaccinated Deaths per 10000,"Saturday, 21 January, 2023",0
Unvaccinated Deaths per 10000,"Sunday, 22 January, 2023",0.002205485
Vaccinated Deaths per 10000,"Sunday, 22 January, 2023",0.000355581
Unvaccinated Deaths per 10000,"Monday, 23 January, 2023",0
Vaccinated Deaths per 10000,"Monday, 23 January, 2023",0.000355581
Unvaccinated Deaths per 10000,"Tuesday, 24 January, 2023",0
Vaccinated Deaths per 10000,"Tuesday, 24 January, 2023",0.000711161
Unvaccinated Deaths per 10000,"Wednesday, 25 January, 2023",0
Vaccinated Deaths per 10000,"Wednesday, 25 January, 2023",0.000711154
Unvaccinated Deaths per 10000,"Thursday, 26 January, 2023",0
Vaccinated Deaths per 10000,"Thursday, 26 January, 2023",0.000355574
Unvaccinated Deaths per 10000,"Friday, 27 January, 2023",0.00220585
Vaccinated Deaths per 10000,"Friday, 27 January, 2023",0
Unvaccinated Deaths per 10000,"Saturday, 28 January, 2023",0
Vaccinated Deaths per 10000,"Saturday, 28 January, 2023",0.000355571
Unvaccinated Deaths per 10000,"Sunday, 29 January, 2023",0
Vaccinated Deaths per 10000,"Sunday, 29 January, 2023",0
Unvaccinated Deaths per 10000,"Monday, 30 January, 2023",0
Vaccinated Deaths per 10000,"Monday, 30 January, 2023",0
Unvaccinated Deaths per 10000,"Tuesday, 31 January, 2023",0
Vaccinated Deaths per 10000,"Tuesday, 31 January, 2023",0
Unvaccinated Deaths per 10000,"Wednesday, 1 February, 2023",0
Vaccinated Deaths per 10000,"Wednesday, 1 February, 2023",0.000355568
Unvaccinated Deaths per 10000,"Thursday, 2 February, 2023",0
Vaccinated Deaths per 10000,"Thursday, 2 February, 2023",0
Unvaccinated Deaths per 10000,"Friday, 3 February, 2023",0
Vaccinated Deaths per 10000,"Friday, 3 February, 2023",0
Unvaccinated Deaths per 10000,"Saturday, 4 February, 2023",0.002206274
Vaccinated Deaths per 10000,"Saturday, 4 February, 2023",0.000711122
Unvaccinated Deaths per 10000,"Sunday, 5 February, 2023",0
Vaccinated Deaths per 10000,"Sunday, 5 February, 2023",0
Unvaccinated Deaths per 10000,"Monday, 6 February, 2023",0
Vaccinated Deaths per 10000,"Monday, 6 February, 2023",0
Unvaccinated Deaths per 10000,"Tuesday, 7 February, 2023",0
Vaccinated Deaths per 10000,"Tuesday, 7 February, 2023",0.000711115
Unvaccinated Deaths per 10000,"Wednesday, 8 February, 2023",0.002206442
Vaccinated Deaths per 10000,"Wednesday, 8 February, 2023",0
Unvaccinated Deaths per 10000,"Thursday, 9 February, 2023",0
Vaccinated Deaths per 10000,"Thursday, 9 February, 2023",0.000711111
Unvaccinated Deaths per 10000,"Friday, 10 February, 2023",0
Vaccinated Deaths per 10000,"Friday, 10 February, 2023",0
Unvaccinated Deaths per 10000,"Saturday, 11 February, 2023",0
Vaccinated Deaths per 10000,"Saturday, 11 February, 2023",0.000355552
Unvaccinated Deaths per 10000,"Sunday, 12 February, 2023",0.002206654
Vaccinated Deaths per 10000,"Sunday, 12 February, 2023",0.000355551
Unvaccinated Deaths per 10000,"Monday, 13 February, 2023",0
Vaccinated Deaths per 10000,"Monday, 13 February, 2023",0.000355551
Unvaccinated Deaths per 10000,"Tuesday, 14 February, 2023",0
Vaccinated Deaths per 10000,"Tuesday, 14 February, 2023",0
Unvaccinated Deaths per 10000,"Wednesday, 15 February, 2023",0
Vaccinated Deaths per 10000,"Wednesday, 15 February, 2023",0
Unvaccinated Deaths per 10000,"Thursday, 16 February, 2023",0
Vaccinated Deaths per 10000,"Thursday, 16 February, 2023",0
Unvaccinated Deaths per 10000,"Friday, 17 February, 2023",0
Vaccinated Deaths per 10000,"Friday, 17 February, 2023",0.000355545
Unvaccinated Deaths per 10000,"Saturday, 18 February, 2023",0.002206952
Vaccinated Deaths per 10000,"Saturday, 18 February, 2023",0
Unvaccinated Deaths per 10000,"Sunday, 19 February, 2023",0
Vaccinated Deaths per 10000,"Sunday, 19 February, 2023",0
Unvaccinated Deaths per 10000,"Monday, 20 February, 2023",0
Vaccinated Deaths per 10000,"Monday, 20 February, 2023",0
Unvaccinated Deaths per 10000,"Tuesday, 21 February, 2023",0
Vaccinated Deaths per 10000,"Tuesday, 21 February, 2023",0
Unvaccinated Deaths per 10000,"Wednesday, 22 February, 2023",0
Vaccinated Deaths per 10000,"Wednesday, 22 February, 2023",0
Unvaccinated Deaths per 10000,"Thursday, 23 February, 2023",0
Vaccinated Deaths per 10000,"Thursday, 23 February, 2023",0.000355538
Unvaccinated Deaths per 10000,"Friday, 24 February, 2023",0.002207282
Vaccinated Deaths per 10000,"Friday, 24 February, 2023",0
Unvaccinated Deaths per 10000,"Saturday, 25 February, 2023",0
Vaccinated Deaths per 10000,"Saturday, 25 February, 2023",0.000355533
Unvaccinated Deaths per 10000,"Sunday, 26 February, 2023",0
Vaccinated Deaths per 10000,"Sunday, 26 February, 2023",0.001066598
Unvaccinated Deaths per 10000,"Monday, 27 February, 2023",0
Vaccinated Deaths per 10000,"Monday, 27 February, 2023",0
Unvaccinated Deaths per 10000,"Tuesday, 28 February, 2023",0
Vaccinated Deaths per 10000,"Tuesday, 28 February, 2023",0.001066593
Unvaccinated Deaths per 10000,"Wednesday, 1 March, 2023",0
Vaccinated Deaths per 10000,"Wednesday, 1 March, 2023",0
Unvaccinated Deaths per 10000,"Thursday, 2 March, 2023",0
Vaccinated Deaths per 10000,"Thursday, 2 March, 2023",0
Unvaccinated Deaths per 10000,"Friday, 3 March, 2023",0
Vaccinated Deaths per 10000,"Friday, 3 March, 2023",0
Unvaccinated Deaths per 10000,"Saturday, 4 March, 2023",0.002207639
Vaccinated Deaths per 10000,"Saturday, 4 March, 2023",0
Unvaccinated Deaths per 10000,"Sunday, 5 March, 2023",0
Vaccinated Deaths per 10000,"Sunday, 5 March, 2023",0
Unvaccinated Deaths per 10000,"Monday, 6 March, 2023",0
Vaccinated Deaths per 10000,"Monday, 6 March, 2023",0
Unvaccinated Deaths per 10000,"Tuesday, 7 March, 2023",0
Vaccinated Deaths per 10000,"Tuesday, 7 March, 2023",0
Unvaccinated Deaths per 10000,"Wednesday, 8 March, 2023",0
Vaccinated Deaths per 10000,"Wednesday, 8 March, 2023",0.000355523
Unvaccinated Deaths per 10000,"Thursday, 9 March, 2023",0
Vaccinated Deaths per 10000,"Thursday, 9 March, 2023",0
Unvaccinated Deaths per 10000,"Friday, 10 March, 2023",0
Vaccinated Deaths per 10000,"Friday, 10 March, 2023",0
Unvaccinated Deaths per 10000,"Saturday, 11 March, 2023",0
Vaccinated Deaths per 10000,"Saturday, 11 March, 2023",0.00071104
Unvaccinated Deaths per 10000,"Sunday, 12 March, 2023",0
Vaccinated Deaths per 10000,"Sunday, 12 March, 2023",0
Unvaccinated Deaths per 10000,"Monday, 13 March, 2023",0
Vaccinated Deaths per 10000,"Monday, 13 March, 2023",0.000355519
Unvaccinated Deaths per 10000,"Tuesday, 14 March, 2023",0.002207919
Vaccinated Deaths per 10000,"Tuesday, 14 March, 2023",0
Unvaccinated Deaths per 10000,"Wednesday, 15 March, 2023",0
Vaccinated Deaths per 10000,"Wednesday, 15 March, 2023",0
Unvaccinated Deaths per 10000,"Thursday, 16 March, 2023",0
Vaccinated Deaths per 10000,"Thursday, 16 March, 2023",0.000355516
Unvaccinated Deaths per 10000,"Friday, 17 March, 2023",0.002208042
Vaccinated Deaths per 10000,"Friday, 17 March, 2023",0.000355515
Unvaccinated Deaths per 10000,"Saturday, 18 March, 2023",0
Vaccinated Deaths per 10000,"Saturday, 18 March, 2023",0
Unvaccinated Deaths per 10000,"Sunday, 19 March, 2023",0
Vaccinated Deaths per 10000,"Sunday, 19 March, 2023",0.000355514
Unvaccinated Deaths per 10000,"Monday, 20 March, 2023",0
Vaccinated Deaths per 10000,"Monday, 20 March, 2023",0
Unvaccinated Deaths per 10000,"Tuesday, 21 March, 2023",0
Vaccinated Deaths per 10000,"Tuesday, 21 March, 2023",0.001066539
Unvaccinated Deaths per 10000,"Wednesday, 22 March, 2023",0
Vaccinated Deaths per 10000,"Wednesday, 22 March, 2023",0.000355512
Unvaccinated Deaths per 10000,"Thursday, 23 March, 2023",0
Vaccinated Deaths per 10000,"Thursday, 23 March, 2023",0
Unvaccinated Deaths per 10000,"Friday, 24 March, 2023",0
Vaccinated Deaths per 10000,"Friday, 24 March, 2023",0
Unvaccinated Deaths per 10000,"Saturday, 25 March, 2023",0
Vaccinated Deaths per 10000,"Saturday, 25 March, 2023",0
Unvaccinated Deaths per 10000,"Sunday, 26 March, 2023",0
Vaccinated Deaths per 10000,"Sunday, 26 March, 2023",0.00035551
Unvaccinated Deaths per 10000,"Monday, 27 March, 2023",0.002208289
Vaccinated Deaths per 10000,"Monday, 27 March, 2023",0.000355509
Unvaccinated Deaths per 10000,"Tuesday, 28 March, 2023",0
Vaccinated Deaths per 10000,"Tuesday, 28 March, 2023",0
Unvaccinated Deaths per 10000,"Wednesday, 29 March, 2023",0
Vaccinated Deaths per 10000,"Wednesday, 29 March, 2023",0
Unvaccinated Deaths per 10000,"Thursday, 30 March, 2023",0
Vaccinated Deaths per 10000,"Thursday, 30 March, 2023",0.001066522
Unvaccinated Deaths per 10000,"Friday, 31 March, 2023",0
Vaccinated Deaths per 10000,"Friday, 31 March, 2023",0
Unvaccinated Deaths per 10000,"Saturday, 1 April, 2023",0
Vaccinated Deaths per 10000,"Saturday, 1 April, 2023",0.000711012
Unvaccinated Deaths per 10000,"Sunday, 2 April, 2023",0
Vaccinated Deaths per 10000,"Sunday, 2 April, 2023",0.000355506
Unvaccinated Deaths per 10000,"Monday, 3 April, 2023",0.002208424
Vaccinated Deaths per 10000,"Monday, 3 April, 2023",0.000355505
Unvaccinated Deaths per 10000,"Tuesday, 4 April, 2023",0.002208442
Vaccinated Deaths per 10000,"Tuesday, 4 April, 2023",0.000711009
Unvaccinated Deaths per 10000,"Wednesday, 5 April, 2023",0
Vaccinated Deaths per 10000,"Wednesday, 5 April, 2023",0.000711009
Unvaccinated Deaths per 10000,"Thursday, 6 April, 2023",0
Vaccinated Deaths per 10000,"Thursday, 6 April, 2023",0
Unvaccinated Deaths per 10000,"Friday, 7 April, 2023",0
Vaccinated Deaths per 10000,"Friday, 7 April, 2023",0
Unvaccinated Deaths per 10000,"Saturday, 8 April, 2023",0
Vaccinated Deaths per 10000,"Saturday, 8 April, 2023",0
Unvaccinated Deaths per 10000,"Sunday, 9 April, 2023",0.002208543
Vaccinated Deaths per 10000,"Sunday, 9 April, 2023",0.000355502
Unvaccinated Deaths per 10000,"Monday, 10 April, 2023",0
Vaccinated Deaths per 10000,"Monday, 10 April, 2023",0
Unvaccinated Deaths per 10000,"Tuesday, 11 April, 2023",0
Vaccinated Deaths per 10000,"Tuesday, 11 April, 2023",0.000355501
Unvaccinated Deaths per 10000,"Wednesday, 12 April, 2023",0
Vaccinated Deaths per 10000,"Wednesday, 12 April, 2023",0.000355501
Unvaccinated Deaths per 10000,"Thursday, 13 April, 2023",0
Vaccinated Deaths per 10000,"Thursday, 13 April, 2023",0
Unvaccinated Deaths per 10000,"Friday, 14 April, 2023",0.002208641
Vaccinated Deaths per 10000,"Friday, 14 April, 2023",0.001066499
Unvaccinated Deaths per 10000,"Saturday, 15 April, 2023",0
